type,montant,compteSource,sourceAvant,sourceApres,compteDist,distAvant,distApres,isFraud
PAYMENT,1101.5,C361693108,0.0,0.0,M835259258,0.0,0.0,0
CASH_IN,228315.49,C1405959102,2257364.42,2485679.91,C1006589896,402418.38,174102.89,0
PAYMENT,6144.28,C156561201,50997.0,44852.72,M762217094,0.0,0.0,0
PAYMENT,33165.74,C383881657,0.0,0.0,M660351321,0.0,0.0,0
CASH_IN,66444.48,C236867589,20349.0,86793.48,C429951567,679553.78,613109.3,0
CASH_OUT,180110.22,C2019788000,180110.22,0.0,C700536860,0.0,180110.22,1
TRANSFER,25761.04,C1899367925,25761.04,0.0,C2085710932,0.0,0.0,1
PAYMENT,5930.19,C715131844,53698.96,47768.77,M811184550,0.0,0.0,0
TRANSFER,222213.27,C1789325014,222213.27,0.0,C1793547874,0.0,0.0,1
CASH_OUT,14638.07,C1419370133,0.0,0.0,C1167632053,8837382.18,8852020.25,0
TRANSFER,10000000.0,C1936484732,20353874.22,10353874.22,C1554273675,0.0,0.0,1
CASH_OUT,373219.23,C1599033747,0.0,0.0,C249563207,1278046.15,1651265.38,0
CASH_OUT,1685692.11,C1016616731,1685692.11,0.0,C1739928353,1005757.39,2691449.5,1
PAYMENT,7739.26,C961964345,29801.03,22061.77,M878559908,0.0,0.0,0
CASH_OUT,36996.83,C77588545,36996.83,0.0,C826538510,729398.84,766395.67,1
CASH_OUT,30171.95,C2114580288,30171.95,0.0,C643578860,3334845.4,3365017.36,0
PAYMENT,13047.48,C1000298262,0.0,0.0,M753302775,0.0,0.0,0
CASH_OUT,1351104.53,C1272694533,1351104.53,0.0,C2033398218,0.0,1351104.53,1
CASH_OUT,27759.73,C408463565,27759.73,0.0,C1525357904,7076299.77,7104059.5,1
CASH_OUT,84068.98,C926113375,0.0,0.0,C1591425457,453286.9,537355.89,0
TRANSFER,8589704.49,C1961162790,8589704.49,0.0,C111676219,0.0,0.0,1
CASH_OUT,109625.98,C2131827544,0.0,0.0,C1098169068,1922042.72,2031668.7,0
TRANSFER,4531343.47,C1067203186,4531343.47,0.0,C1086076552,0.0,0.0,1
CASH_OUT,36598.75,C1344881634,0.0,0.0,C779144364,1281504.73,1318103.48,0
TRANSFER,54725.54,C65923557,54725.54,0.0,C246666772,0.0,0.0,1
TRANSFER,1258706.84,C1395405060,1258706.84,0.0,C567530691,0.0,0.0,1
TRANSFER,9065.34,C1117911944,9065.34,0.0,C1052869730,0.0,0.0,1
TRANSFER,1825908.12,C1739433736,1825908.12,0.0,C988790876,0.0,0.0,1
TRANSFER,4364760.42,C1197632627,4364760.42,0.0,C736141903,0.0,0.0,1
TRANSFER,732198.35,C1898408959,732198.35,0.0,C38559733,0.0,0.0,1
PAYMENT,9887.01,C1179463541,30870.0,20982.99,M2048518741,0.0,0.0,0
TRANSFER,404185.57,C1287154806,404185.57,0.0,C351712967,0.0,0.0,1
CASH_OUT,19527.35,C1108495258,19527.35,0.0,C337759992,676072.2,695599.55,1
CASH_OUT,601494.61,C1113436018,601494.61,0.0,C1251576610,0.0,601494.61,1
CASH_OUT,10000000.0,C1274141620,10000000.0,0.0,C743250798,0.0,10000000.0,1
CASH_IN,157956.58,C845527592,7613955.78,7771912.35,C2098115037,524532.77,366576.19,0
CASH_OUT,183528.67,C1461087255,275901.0,92372.33,C1977815013,623092.38,806621.05,0
PAYMENT,18114.81,C1893414753,249317.0,231202.19,M484549998,0.0,0.0,0
TRANSFER,1567591.24,C1295443216,1567591.24,0.0,C1682101725,0.0,0.0,1
TRANSFER,582725.12,C542772115,582725.12,0.0,C1024515079,0.0,0.0,1
CASH_OUT,10088.48,C2034980385,37297.0,27208.52,C1065867219,915731.56,925820.04,0
CASH_OUT,20645.89,C1736887638,0.0,0.0,C292792678,191174.97,211820.86,0
TRANSFER,68755.57,C1864986190,68755.57,0.0,C1994735820,0.0,0.0,1
CASH_OUT,458361.83,C703277110,458361.83,0.0,C1675768938,0.0,458361.83,0
TRANSFER,351843.08,C570339054,351843.08,0.0,C1608997043,0.0,0.0,1
TRANSFER,1468304.35,C151325855,1468304.35,0.0,C1135260060,0.0,0.0,1
PAYMENT,2814.06,C15093490,199738.0,196923.94,M702074291,0.0,0.0,0
CASH_OUT,124188.82,C1874574419,181605.04,57416.22,C717960631,890805.66,1014994.48,0
PAYMENT,3653.68,C1990105309,0.0,0.0,M2049678414,0.0,0.0,0
CASH_OUT,790332.43,C393707500,790332.43,0.0,C730262166,2384548.88,3174881.31,1
CASH_IN,340492.92,C4227074,8503097.02,8843589.94,C776810354,742537.53,402044.61,0
PAYMENT,23340.63,C670709910,0.0,0.0,M1534282424,0.0,0.0,0
CASH_OUT,70125.14,C1284814177,70125.14,0.0,C737412944,7303214.4,7373339.54,0
CASH_OUT,23552.61,C254952913,204819.11,181266.5,C761511193,436799.83,460352.44,0
CASH_OUT,66709.42,C308754087,178.0,0.0,C145611012,976939.63,1043649.05,0
PAYMENT,24783.0,C1447409045,0.0,0.0,M1817122038,0.0,0.0,0
TRANSFER,625511.54,C1590970610,0.0,0.0,C850796838,1293392.2,1918903.74,0
TRANSFER,8536151.16,C2060464348,8536151.16,0.0,C2079215936,0.0,0.0,1
CASH_OUT,501101.41,C658485772,501101.41,0.0,C1576836568,561058.61,1062160.03,0
CASH_IN,170498.2,C105814000,754501.91,925000.11,C1484725608,4213084.41,4042586.22,0
CASH_OUT,307117.07,C59340824,4088.0,0.0,C1446277536,0.0,307117.07,0
CASH_OUT,35174.47,C421115126,0.0,0.0,C430082004,2840325.68,2875500.15,0
CASH_IN,117715.64,C1948023221,1622229.74,1739945.37,C337155413,4304401.81,4186686.18,0
PAYMENT,2693.95,C1088701123,0.0,0.0,M680165310,0.0,0.0,0
CASH_OUT,839008.91,C46669034,839008.91,0.0,C1321957985,364600.35,1203609.26,1
CASH_OUT,339186.04,C1164606298,0.0,0.0,C1958810137,583065.02,922251.06,0
CASH_IN,1134.03,C308571983,18893.0,20027.03,C731198515,101546.25,100412.22,0
CASH_OUT,29790.82,C1354261884,0.0,0.0,C1506331166,147216.28,177007.1,0
CASH_OUT,293470.64,C693010447,293470.64,0.0,C410437994,7670124.43,7963595.07,0
CASH_OUT,2085019.56,C1108045976,2085019.56,0.0,C50003674,152830.87,2237850.44,1
TRANSFER,21859.86,C1683177798,21859.86,0.0,C1271955069,0.0,0.0,1
CASH_OUT,75562.93,C2142818409,12934.0,0.0,C1709563839,2826648.83,2902211.76,0
CASH_OUT,89303.18,C1076967657,89303.18,0.0,C1033435572,131088.75,220391.93,0
TRANSFER,802417.45,C517450408,802417.45,0.0,C1440068099,0.0,0.0,1
TRANSFER,171200.54,C1500602777,171200.54,0.0,C2119310535,0.0,0.0,1
PAYMENT,1353.72,C383511423,9493.0,8139.28,M1576242800,0.0,0.0,0
TRANSFER,387821.3,C1042665054,66.0,0.0,C936546474,569935.3,957756.59,0
CASH_OUT,33803.0,C551107038,69397.0,35594.0,C1984827425,0.0,33803.0,0
CASH_IN,279994.36,C1973429523,8.0,280002.36,C323990626,0.0,0.0,0
PAYMENT,23546.11,C2041385330,144050.9,120504.79,M638090915,0.0,0.0,0
CASH_IN,484761.72,C1591641202,23307.0,508068.72,C861194583,1898471.55,1413709.84,0
TRANSFER,100736.74,C877498947,0.0,0.0,C1185947486,1875006.4,1975743.14,0
TRANSFER,248018.88,C404576583,0.0,0.0,C1339873956,901882.74,1149901.62,0
PAYMENT,5116.62,C600746063,0.0,0.0,M645598665,0.0,0.0,0
CASH_IN,162307.53,C768766154,2239323.72,2401631.25,C989431879,569616.74,407309.2,0
TRANSFER,1050635.77,C2102374682,1050635.77,0.0,C1827800010,0.0,0.0,1
CASH_OUT,953529.64,C969013741,953529.64,0.0,C782712589,0.0,953529.64,1
TRANSFER,784495.07,C625736919,7993.0,0.0,C583709777,0.0,784495.07,0
TRANSFER,2571605.04,C991826252,2571605.04,0.0,C2045424554,0.0,0.0,1
CASH_OUT,9642.69,C1155930252,0.0,0.0,C769916928,313413.36,323056.05,0
CASH_OUT,94645.55,C1441047815,8805.14,0.0,C210977740,290606.87,385252.43,0
PAYMENT,11207.02,C2039444856,0.0,0.0,M66514067,0.0,0.0,0
TRANSFER,10000000.0,C1930318116,22542664.27,12542664.27,C1923492040,0.0,0.0,1
CASH_OUT,152314.49,C1045010197,152314.49,0.0,C1827976569,144953.35,297267.84,0
CASH_OUT,80279.03,C843419345,0.0,0.0,C516482151,356796.5,437075.53,0
CASH_OUT,152223.24,C1907737846,0.0,0.0,C967312044,1194926.22,1347149.46,0
TRANSFER,1503034.86,C1190914474,1503034.86,0.0,C984823123,0.0,0.0,1
CASH_IN,80664.94,C403997243,23208.0,103872.94,C1090833075,0.0,0.0,0
PAYMENT,29537.23,C1339280885,0.0,0.0,M920431977,0.0,0.0,0
CASH_IN,115019.9,C1103669281,6683783.77,6798803.67,C712374583,1173903.88,1058883.98,0
CASH_OUT,425861.93,C2103073329,425861.93,0.0,C686334805,203280.85,629142.78,0
CASH_OUT,706793.74,C1621615879,20319.0,0.0,C587398529,506965.52,1213759.26,0
CASH_OUT,8991625.83,C549493431,8991625.83,0.0,C1727929401,2195033.03,11186658.86,1
CASH_OUT,9274.56,C1615186994,9274.56,0.0,C204813389,0.0,9274.56,1
TRANSFER,33964.87,C915330664,33964.87,0.0,C1672862058,0.0,0.0,1
CASH_OUT,207551.5,C2042279787,307614.0,100062.5,C747180568,1898687.51,2106239.01,0
CASH_IN,296723.86,C1340303478,7552.0,304275.86,C461284012,0.0,0.0,0
CASH_OUT,20920.39,C18423061,20920.39,0.0,C1021087479,359472.94,380393.33,0
PAYMENT,28232.01,C577432842,204787.84,176555.83,M912428708,0.0,0.0,0
CASH_OUT,39247.74,C1684585857,39247.74,0.0,C2029518292,3972842.93,4012090.67,1
PAYMENT,7905.44,C2040911835,7812.0,0.0,M1398798838,0.0,0.0,0
TRANSFER,9593838.63,C1050497545,9593838.63,0.0,C457890781,0.0,0.0,1
CASH_OUT,370034.73,C1246058916,403.0,0.0,C795730260,39401.04,409435.77,0
CASH_OUT,2582733.46,C1497963652,2582733.46,0.0,C1455938350,98889.21,2681622.67,1
PAYMENT,7950.73,C1400675495,670.0,0.0,M216645150,0.0,0.0,0
PAYMENT,12009.71,C248932915,0.0,0.0,M1908345428,0.0,0.0,0
CASH_IN,217138.15,C432726455,1605030.82,1822168.97,C1908418707,2300638.68,2083500.53,0
TRANSFER,643052.88,C1888967333,643052.88,0.0,C1312240019,0.0,0.0,1
CASH_OUT,378075.52,C415311314,0.0,0.0,C1128803692,1009379.27,1387454.78,0
CASH_OUT,84313.99,C1744527412,0.0,0.0,C12977562,157054.34,241368.34,0
CASH_OUT,148728.06,C1997774592,0.0,0.0,C481985335,1102664.11,1251392.16,0
CASH_OUT,49431.96,C795895463,0.0,0.0,C1853788806,1519987.21,1569419.17,0
CASH_OUT,17598.72,C1762870858,0.0,0.0,C37806063,382570.44,400169.16,0
CASH_OUT,481.9,C1550404479,481.9,0.0,C1582825770,0.0,481.9,0
CASH_OUT,129105.79,C1992973474,0.0,0.0,C1415496508,250789.16,379894.95,0
CASH_OUT,346183.99,C2146001467,346183.99,0.0,C1068882086,115683.41,461867.4,1
TRANSFER,115782.68,C921534959,115782.68,0.0,C509574480,0.0,0.0,1
CASH_OUT,95105.01,C1098333645,95105.01,0.0,C2133878060,1779246.39,1874351.4,0
PAYMENT,12881.34,C1509194356,0.0,0.0,M1817539193,0.0,0.0,0
CASH_OUT,591766.42,C1492365838,591766.42,0.0,C1180486169,7334547.33,7926313.75,1
CASH_OUT,3580542.06,C181971032,3580542.06,0.0,C296076520,0.0,3580542.06,1
TRANSFER,692895.24,C2142345212,692895.24,0.0,C1337488224,0.0,0.0,1
PAYMENT,2464.66,C1608504154,42026.0,39561.34,M593961882,0.0,0.0,0
TRANSFER,73328.47,C2118127422,73328.47,0.0,C1915328569,0.0,0.0,1
TRANSFER,2859010.61,C2075115765,2859010.61,0.0,C2025150574,0.0,0.0,1
TRANSFER,59628.24,C1046546525,59628.24,0.0,C2014793230,0.0,0.0,1
TRANSFER,40359.75,C364009492,40359.75,0.0,C718391314,0.0,0.0,1
PAYMENT,5933.95,C1969143393,0.0,0.0,M2012779930,0.0,0.0,0
CASH_OUT,291527.75,C1188824015,291527.75,0.0,C1048740617,0.0,291527.75,1
CASH_OUT,145538.41,C880241503,0.0,0.0,C1714475444,197886.53,343424.94,0
CASH_OUT,424700.99,C548890827,424700.99,0.0,C1881121071,646139.13,1070840.13,0
CASH_IN,79461.93,C1303922421,22062.0,101523.93,C658763316,0.0,0.0,0
TRANSFER,1715635.41,C2115222227,1715635.41,0.0,C2054556206,0.0,0.0,1
CASH_OUT,1001446.44,C1868561547,1001446.44,0.0,C597212846,0.0,1001446.44,1
CASH_IN,559050.43,C1618600733,4511.0,563561.43,C1956991482,2255108.93,1696058.5,0
TRANSFER,1430050.84,C590147812,1430050.84,0.0,C490830466,0.0,0.0,1
TRANSFER,119426.42,C1202020162,0.0,0.0,C568138943,1765119.24,1884545.65,0
CASH_OUT,104350.38,C1264734058,20274.0,0.0,C871451911,2673483.1,2777833.48,0
CASH_OUT,153349.7,C337040307,0.0,0.0,C1196819146,320864.62,474214.32,0
CASH_OUT,22700.05,C1719014825,0.0,0.0,C1173701271,1068978.21,1091678.26,0
TRANSFER,10000000.0,C1519426085,16484526.8,6484526.8,C1185086386,0.0,0.0,1
CASH_OUT,987470.17,C1138417563,987470.17,0.0,C1647906907,0.0,987470.17,1
TRANSFER,1965786.11,C635739031,1965786.11,0.0,C829764239,0.0,0.0,1
CASH_OUT,237538.31,C751872152,46317.0,0.0,C1740749667,1782038.3,2019576.62,0
TRANSFER,176776.55,C1282030759,176776.55,0.0,C2119586471,0.0,0.0,1
CASH_IN,21448.93,C1944594247,11008.0,32456.93,C1867140835,0.0,0.0,0
TRANSFER,7618.49,C1155509146,7618.49,0.0,C1138077225,0.0,0.0,1
CASH_OUT,74298.56,C2000644679,216154.0,141855.44,C1143151591,0.0,74298.56,0
CASH_OUT,2095699.93,C1198999595,2095699.93,0.0,C1703277739,0.0,2095699.93,1
CASH_OUT,67050.5,C1343549154,67050.5,0.0,C133181668,0.0,67050.5,0
CASH_OUT,52689.13,C2024128077,52689.13,0.0,C221905096,160085.29,212774.42,0
CASH_OUT,10000000.0,C256835090,10000000.0,0.0,C1369253515,1852708.45,11852708.45,1
PAYMENT,9518.09,C179051759,0.0,0.0,M1065137608,0.0,0.0,0
CASH_OUT,568918.32,C139275925,568918.32,0.0,C651397987,0.0,568918.32,1
TRANSFER,505580.22,C361536240,505580.22,0.0,C486742057,0.0,0.0,1
PAYMENT,16578.28,C1974640751,7301.61,0.0,M779911093,0.0,0.0,0
CASH_OUT,3150438.28,C1100799459,3150438.28,0.0,C314198067,6711.43,3157149.71,1
CASH_IN,102854.04,C1279466679,35649.0,138503.04,C85102332,4646651.59,4543797.56,0
CASH_OUT,16405.87,C1219442013,0.0,0.0,C2074466615,78868.65,95274.51,0
TRANSFER,312151.06,C2064377910,312151.06,0.0,C480066834,0.0,0.0,1
CASH_OUT,38461.04,C1982182058,103.0,0.0,C478891652,497113.14,795315.36,0
CASH_OUT,380675.1,C341040260,794.0,0.0,C1089450572,0.0,380675.1,0
CASH_OUT,1888.45,C650160688,2169.0,280.55,C1783273255,0.0,1888.45,0
CASH_OUT,397069.12,C824215467,397069.12,0.0,C1024853956,0.0,397069.12,0
TRANSFER,700621.7,C1607898760,298.0,0.0,C1356360666,180193.84,880815.54,0
TRANSFER,642364.74,C1813153162,642364.74,0.0,C1755920310,0.0,0.0,1
TRANSFER,568292.72,C695109550,568292.72,0.0,C21214474,0.0,0.0,1
CASH_OUT,3724.3,C1590896379,3724.3,0.0,C297643406,477295.98,481020.28,0
TRANSFER,7576324.61,C149249593,7576324.61,0.0,C210740885,0.0,0.0,1
PAYMENT,4706.84,C225561418,0.0,0.0,M1460916226,0.0,0.0,0
CASH_IN,179228.01,C1794898249,731240.0,910468.01,C1082446471,595072.99,415844.99,0
PAYMENT,2001.01,C43760798,511445.0,509443.99,M1984021111,0.0,0.0,0
TRANSFER,5271.46,C1799298799,5271.46,0.0,C825667044,0.0,0.0,1
TRANSFER,1026684.46,C1061552474,1026684.46,0.0,C617492387,0.0,0.0,1
TRANSFER,1499869.54,C687615410,1499869.54,0.0,C1163176037,0.0,0.0,1
CASH_OUT,526787.54,C17858706,526787.54,0.0,C756639057,2422.53,563605.43,0
CASH_OUT,121085.68,C1261303510,0.0,0.0,C218482553,1822750.78,1943836.47,0
PAYMENT,10272.93,C761561895,26.0,0.0,M598112160,0.0,0.0,0
CASH_OUT,167743.93,C1955616732,167743.93,0.0,C1170488365,219716.29,387460.22,1
CASH_OUT,198043.93,C1582832873,198043.93,0.0,C1178877830,17003.34,215047.27,0
PAYMENT,27739.71,C184902625,89616.41,61876.7,M1372165976,0.0,0.0,0
CASH_IN,140285.45,C462681530,50302.0,190587.45,C430472371,20761.0,0.0,0
CASH_OUT,80397.86,C1111928189,80397.86,0.0,C909134894,410068.69,490466.54,0
TRANSFER,803441.31,C1991283883,803441.31,0.0,C8323511,0.0,0.0,1
CASH_OUT,880661.14,C1339851120,880661.14,0.0,C959410257,0.0,880661.14,1
CASH_IN,569592.61,C1658443571,1824526.32,2394118.93,C1943942031,2683506.66,2113914.05,0
CASH_OUT,634385.97,C998715487,634385.97,0.0,C198443055,463366.45,1097752.42,1
CASH_OUT,73105.85,C1273958167,0.0,0.0,C1010578806,77723.92,150829.77,0
CASH_OUT,120582.86,C247557474,120582.86,0.0,C1026686567,322996.71,443579.57,1
CASH_OUT,254851.95,C78041233,19505.0,0.0,C1315064418,510521.83,765373.78,0
CASH_OUT,150642.47,C1959833135,21300.0,0.0,C873744218,7329799.76,7480442.23,0
PAYMENT,4099.58,C1631229362,317793.92,313694.34,M1120103659,0.0,0.0,0
TRANSFER,9725837.08,C2078773097,9725837.08,0.0,C775810552,0.0,0.0,1
CASH_OUT,458603.07,C805258361,458603.07,0.0,C791884678,118881.11,577484.18,0
PAYMENT,23588.75,C1981643835,5385.86,0.0,M2016289490,0.0,0.0,0
CASH_OUT,433296.59,C2098004772,4732.0,0.0,C661764826,211932.17,645228.75,0
CASH_OUT,125153.57,C1856719659,125153.57,0.0,C1226867237,7517.14,132670.71,1
TRANSFER,338293.14,C958803448,338293.14,0.0,C229298168,0.0,0.0,1
TRANSFER,128718.59,C1410879349,128718.59,0.0,C1386809119,0.0,0.0,1
TRANSFER,367631.15,C1509481580,367631.15,0.0,C455153716,0.0,0.0,1
TRANSFER,676913.69,C1687942952,676913.69,0.0,C2049734595,0.0,0.0,1
CASH_OUT,81041.55,C838082858,1767.0,0.0,C2124420532,259102.76,340144.31,0
TRANSFER,244312.69,C1640049585,244312.69,0.0,C542321512,0.0,0.0,1
CASH_OUT,217938.76,C1055720297,30363.0,0.0,C2096998159,606574.69,824513.44,0
TRANSFER,6721321.33,C1914099833,6721321.33,0.0,C1517275009,0.0,0.0,1
CASH_OUT,1936403.59,C796529058,1936403.59,0.0,C338861738,10709890.51,12646294.1,1
CASH_OUT,362837.15,C981578814,362837.15,0.0,C509990885,137964.62,500801.77,1
PAYMENT,61.81,C1098752878,166198.9,166137.09,M1513648736,0.0,0.0,0
TRANSFER,658855.33,C1169625105,658855.33,0.0,C1123290650,0.0,0.0,1
TRANSFER,507521.42,C1428068885,507521.42,0.0,C883314013,0.0,0.0,1
PAYMENT,7131.77,C218067660,0.0,0.0,M2118513427,0.0,0.0,0
CASH_OUT,9295454.24,C918631268,9295454.24,0.0,C1985219083,486305.42,9781759.67,1
PAYMENT,20157.07,C332112108,145126.26,124969.19,M623417348,0.0,0.0,0
CASH_OUT,307455.42,C1857166284,307455.42,0.0,C1314885852,0.0,307455.42,0
TRANSFER,99656.93,C322712513,99656.93,0.0,C1339104095,0.0,0.0,1
CASH_OUT,63262.94,C1693403052,63262.94,0.0,C1457990651,6388249.11,6451512.05,1
TRANSFER,639680.32,C1449539752,639680.32,0.0,C1011349802,0.0,0.0,1
CASH_OUT,24366.07,C1479830551,24366.07,0.0,C956072695,8949.48,33315.54,0
TRANSFER,76642.85,C1199647031,76642.85,0.0,C2036177747,0.0,0.0,1
CASH_OUT,390332.45,C600154566,5859.0,0.0,C1390814796,3764506.38,4154838.83,0
CASH_OUT,2239461.29,C1918267923,2239461.29,0.0,C1297204700,121354.63,2360815.92,1
PAYMENT,17813.5,C709192119,98354.0,80540.5,M708211073,0.0,0.0,0
TRANSFER,59841.44,C1440545718,59841.44,0.0,C1822077806,0.0,0.0,1
PAYMENT,48665.66,C1864151544,0.0,0.0,M816529443,0.0,0.0,0
TRANSFER,174683.34,C279104930,174683.34,0.0,C1291302412,0.0,0.0,1
CASH_IN,214629.7,C1738430119,579.0,215208.7,C1776458912,746017.1,531387.39,0
CASH_OUT,815297.9,C533672978,815297.9,0.0,C1910425961,363475.49,1178773.39,1
CASH_OUT,4104942.7,C2019434914,4104942.7,0.0,C1700021809,131668.24,4236610.94,1
TRANSFER,937275.02,C609510143,50064.0,0.0,C1160679008,0.0,937275.02,0
TRANSFER,7360.15,C854622383,7360.15,0.0,C1455552961,0.0,0.0,1
CASH_OUT,77075.19,C1658492703,0.0,0.0,C1460627848,1676304.58,1753379.77,0
TRANSFER,365332.78,C815195284,365332.78,0.0,C181224560,0.0,0.0,1
PAYMENT,15726.8,C921370165,161628.0,145901.2,M643925055,0.0,0.0,0
CASH_OUT,480404.03,C6427083,480404.03,0.0,C1751510346,40564.78,520968.81,1
TRANSFER,935790.41,C2136408151,935790.41,0.0,C39269592,0.0,0.0,1
CASH_OUT,4212682.84,C1612893678,4212682.84,0.0,C1786445505,9728.68,4222411.52,1
CASH_OUT,94859.4,C1453038658,0.0,0.0,C783622252,307446.99,402306.39,0
TRANSFER,120843.94,C1360860736,120843.94,0.0,C832749526,0.0,0.0,1
CASH_OUT,89846.18,C1956260349,89846.18,0.0,C567213165,5747984.77,5837830.95,0
TRANSFER,10000000.0,C1396564541,12254417.02,2254417.02,C129828249,0.0,0.0,1
CASH_OUT,5999376.79,C2134635077,5999376.79,0.0,C1893331060,197460.17,6196836.96,1
TRANSFER,832811.84,C1215783470,832811.84,0.0,C1131260473,0.0,0.0,1
TRANSFER,196216.36,C1744062341,0.0,0.0,C687292566,4915131.23,5111347.58,0
CASH_OUT,369448.2,C2020495090,369448.2,0.0,C650699445,0.0,369448.2,1
CASH_IN,146942.65,C412366326,2883699.42,3030642.07,C1886556817,1149439.72,1002497.08,0
CASH_OUT,2938833.22,C821430696,2938833.22,0.0,C187106136,0.0,2938833.22,1
CASH_IN,420732.34,C873900365,7073.0,427805.34,C1291276973,592916.8,172184.46,0
PAYMENT,4908.47,C464713671,1599442.59,1594534.12,M2138515277,0.0,0.0,0
CASH_OUT,645135.6,C838054431,645135.6,0.0,C371291592,162359.56,807495.15,1
TRANSFER,1018800.91,C1207144684,1018800.91,0.0,C948406463,0.0,0.0,1
TRANSFER,255028.93,C1965921392,255028.93,0.0,C180655933,0.0,0.0,1
CASH_IN,456545.35,C2118194060,16088.0,472633.35,C184471596,2370167.32,1913621.98,0
CASH_OUT,10000000.0,C1814200711,10000000.0,0.0,C270577353,920463.99,10920463.99,1
CASH_OUT,56125.55,C1712457269,56125.55,0.0,C356699181,157761.5,213887.05,0
TRANSFER,41428.9,C1550289532,41428.9,0.0,C1640654311,0.0,0.0,1
CASH_IN,236063.42,C1431975546,324088.0,560151.42,C1016490289,0.0,0.0,0
CASH_OUT,362408.42,C313380711,7547.0,0.0,C702221457,0.0,362408.42,0
CASH_OUT,274064.42,C957341963,0.0,0.0,C1873432435,4387022.27,4661086.69,0
TRANSFER,246250.77,C187250365,246250.77,0.0,C1147976411,0.0,0.0,1
PAYMENT,6613.27,C1603786158,110970.0,104356.73,M786335853,0.0,0.0,0
PAYMENT,5218.29,C1164200102,220540.0,215321.71,M80295613,0.0,0.0,0
CASH_IN,55351.8,C1116053544,5538151.48,5593503.28,C1079262309,1575307.39,1519955.6,0
CASH_OUT,61263.44,C1070884247,0.0,0.0,C1156903716,1242594.85,1303858.29,0
PAYMENT,28975.89,C1360420915,45110.0,16134.11,M1234869807,0.0,0.0,0
PAYMENT,528.56,C1602006267,215026.99,214498.43,M1193472010,0.0,0.0,0
CASH_OUT,269722.42,C1709776685,269722.42,0.0,C1845662039,24817.83,294540.26,1
CASH_OUT,418871.89,C1373058287,418871.89,0.0,C648225636,134286.38,553158.26,0
TRANSFER,10000000.0,C501435638,19299230.13,9299230.13,C201807091,0.0,0.0,1
TRANSFER,3972968.92,C438643114,3972968.92,0.0,C883677752,0.0,0.0,1
CASH_OUT,1795622.71,C142314551,1795622.71,0.0,C1793840709,307814.85,2103437.56,1
TRANSFER,10000000.0,C794290057,42542664.27,32542664.27,C262998076,0.0,0.0,1
CASH_OUT,10000000.0,C291823113,10000000.0,0.0,C1546786985,0.0,10000000.0,1
TRANSFER,3302492.95,C2115449921,3302492.95,0.0,C314077583,0.0,0.0,1
CASH_OUT,10000000.0,C466387318,10000000.0,0.0,C1396306912,0.0,10000000.0,1
CASH_OUT,41428.9,C2052119405,41428.9,0.0,C1101469852,25069.03,66497.93,0
CASH_OUT,102744.86,C1421000598,0.0,0.0,C24759480,219105.65,321850.52,0
TRANSFER,547672.2,C1661851556,547672.2,0.0,C1014616442,0.0,0.0,1
PAYMENT,10754.08,C834443328,0.0,0.0,M1379835508,0.0,0.0,0
CASH_OUT,0.0,C832555372,0.0,0.0,C1462759334,76759.9,76759.9,0
TRANSFER,540530.08,C1809782314,540530.08,0.0,C1510946002,0.0,0.0,1
TRANSFER,114864.37,C386742886,114864.37,0.0,C758149808,0.0,0.0,1
PAYMENT,5066.65,C1678193718,30198.0,25131.35,M1514331975,0.0,0.0,0
PAYMENT,7003.86,C1550496798,0.0,0.0,M634716967,0.0,0.0,0
TRANSFER,839008.91,C2024314550,839008.91,0.0,C510808127,0.0,0.0,1
CASH_OUT,82558.05,C2118249853,32005.0,0.0,C575845648,0.0,82558.05,0
TRANSFER,8177.04,C1053675722,8177.04,0.0,C503599136,0.0,0.0,1
CASH_IN,76840.01,C1219152861,1477357.9,1554197.92,C1125485769,1678596.24,1601756.23,0
TRANSFER,86002.09,C1114344856,86002.09,0.0,C942119622,0.0,0.0,1
CASH_OUT,73110.82,C1141317489,73110.82,0.0,C301882275,203551.47,276662.29,1
CASH_OUT,299016.86,C1641749166,299016.86,0.0,C1674907245,187459.53,486476.39,0
TRANSFER,89596.79,C1585320500,89596.79,0.0,C1154746832,0.0,0.0,1
PAYMENT,4581.86,C692202117,0.0,0.0,M1156310055,0.0,0.0,0
TRANSFER,5863.97,C108249800,5863.97,0.0,C898806761,0.0,0.0,1
TRANSFER,245970.86,C174478461,245970.86,0.0,C1779281480,0.0,0.0,1
CASH_IN,171469.63,C891938501,8053112.51,8224582.14,C1597061103,288566.83,117097.2,0
CASH_OUT,50579.0,C844534492,0.0,0.0,C96047104,54660.34,105239.35,0
TRANSFER,843174.04,C231514009,843174.04,0.0,C1037718749,0.0,0.0,1
CASH_OUT,184499.86,C296999296,0.0,0.0,C1732417874,684773.37,869273.23,0
TRANSFER,115109.37,C1557826215,0.0,0.0,C1878834816,175018.57,290127.94,0
CASH_IN,82515.14,C911192473,62425.0,144940.14,C1652080898,1729658.15,1647143.01,0
CASH_OUT,66466.21,C1514516163,0.0,0.0,C1296479961,477645.21,544111.42,0
TRANSFER,21323.28,C498498940,21323.28,0.0,C490070900,0.0,0.0,1
PAYMENT,866.34,C1005962994,421.0,0.0,M797098125,0.0,0.0,0
TRANSFER,177429.18,C1351652548,177429.18,0.0,C1346465513,0.0,0.0,1
